compound_id,base_rdkit_smiles,relation_cdk1,avg_pIC50_cdk1,relation_cdk2,avg_pIC50_cdk2,relation_cdk4,avg_pIC50_cdk4,relation_cdk5,avg_pIC50_cdk5,relation_cdk6,avg_pIC50_cdk6,relation_cdk7,avg_pIC50_cdk7,relation_cdk8,avg_pIC50_cdk8,relation_cdk9,avg_pIC50_cdk9,relation_cdk12,avg_pIC50_cdk12,relation_cdk13,avg_pIC50_cdk13
CHEMBL3668548,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3=CCN(CC(=O)N4CCC[C@H]4CO)CC3)cc12,,,,,,,,,,,,,,,,6.764471553092451,,,,
CHEMBL3668549,CNC(=O)N1C[C@@H]2CC(c3cc4c(-c5cc(F)ccc5OC)ccnc4[nH]3)=C[C@@H]2C1,,,,,,,,,,,,,,,,7.1487416512809245,,,,
CHEMBL3668550,CNC(=O)N1C[C@H]2CC(c3cc4c(-c5cc(F)ccc5OC)ccnc4[nH]3)=C[C@H]2C1,,,,,,,,,,,,,,,,7.031517051446065,,,,
CHEMBL3668551,CNC(=O)N1CC2C=C(c3cc4c(-c5cc(F)ccc5OC)c(F)cnc4[nH]3)CC2C1,,,,,,,,,,,,,,,,6.696803942579511,,,,
CHEMBL3668552,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CC4CN(CC(=O)N(C)C)CC4C3)cc12,,,,,,,,,,,,,,,,6.982966660701219,,,,
CHEMBL3668553,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN([C@H]4CC[C@@H](CC(=O)O)CC4)CC3)cc12,,,,,,,,,,,,,,,,6.967742994488925,,,,
CHEMBL3668554,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)cc12,,,,,,,,,,,,,,,,6.79967570143775,,,,
CHEMBL3668555,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3CCN(CC(=O)N4CCC[C@H]4CO)CC3)cc12,,,,,,,,,,,,,,,,7.107905397309519,,,,
CHEMBL3668556,CNS(=O)(=O)CC(=O)N1CC2C=C(c3cc4c(-c5cc(F)ccc5OC)ccnc4[nH]3)CC2C1,,,,,,,,,,,,,,,,7.031517051446065,,,,
CHEMBL3668557,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C4CCC(C(=O)O)CC4)CC3)cc12,,,,,,,,,,,,,,,,6.856985199745905,,,,
CHEMBL3668558,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CC4CN(CC(=O)N5CC(O)C5)CC4C3)cc12,,,,,,,,,,,,,,,,7.154901959985743,,,,
CHEMBL3668559,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN(CC(=O)N4CC(O)C4)CC3)cc12,,,,,,,,,,,,,,,,7.376750709602099,,,,
CHEMBL3668560,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CN(CC(=O)N5CC(O)C5)CC4C3)cc12,,,,,,,,,,,,,,,,6.924453038607469,,,,
CHEMBL3668561,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CN(CC(=O)N5CCC[C@H]5CO)CC4C3)cc12,,,,,,,,,,,,,,,,6.903089986991944,,,,
CHEMBL3668562,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN(CC(=O)N4CCC(O)CC4)CC3)cc12,,,,,,,,,,,,,,,,7.080921907623926,,,,
CHEMBL3668563,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN(C4CCC(CC(=O)O)CC4)CC3)cc12,,,,,,,,,,,,,,,,7.00436480540245,,,,
CHEMBL367150,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Cl)cnn23)cc1,,,,8.096910013008056,,,,,,,,,,,,,,,,
CHEMBL367245,CCn1cnc2c(Nc3cccc(Cl)c3)nc(NCCO)nc21,,6.481486060122113,,,,,,,,,,,,,,,,,,
CHEMBL3673434,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,,7.026872146400302,,6.191877805585379,,,,5.9677842967020185,<,5.301029995663981,<,5.301029995663981,,,,7.837278098014184,,,,
CHEMBL3673435,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,,5.7265357273786535,,6.039529222465701,,,,5.873868592738016,<,5.301029995663981,<,5.301029995663981,,,,8.0,,,,
CHEMBL3673490,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(=O)N4CC(O)C4)C(C)(C)C3)cc12,,,,,,,,,,,,,,,,7.080921907623926,,,,
CHEMBL3673491,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CN(C(=O)C5CC(O)C5)CC4C3)cc12,,,,,,,,,,,,,,,,6.939302159646388,,,,
CHEMBL3673492,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3=CC4CN(CC(=O)N5CCC[C@H]5CO)CC4C3)cc12,,,,,,,,,,,,,,,,6.860120913598763,,,,
CHEMBL3673493,Fc1cccc(CNc2cc(-c3ccnc4[nH]c(C5CCNCC5)cc34)c(Cl)cn2)c1,,,,,,,,,,,,,,,,7.823908740944319,,,,
CHEMBL3673494,NC1CCCC(c2cc3c(-c4cccc(NCc5cccc(F)c5)n4)ccnc3[nH]2)C1,,,,,,,,,,,,,,,,8.045757490560675,,,,
CHEMBL3673495,Fc1cccc(-c2ccnc3[nH]c(C4=CCNCC4)cc23)n1,,,,,,,,,,,,,,,,6.619788758288394,,,,
CHEMBL3673496,CS(=O)(=O)N1CC=C(c2cc3c(-c4cccc(F)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,6.6020599913279625,,,,
CHEMBL3673497,CS(=O)(=O)N1CC=C(c2cc3c(-c4cccc(NCc5c(F)cccc5F)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,6.769551078621726,,,,
CHEMBL3673498,CS(=O)(=O)N1CC=C(c2cc3c(-c4cccc(NCc5ccccc5Cl)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,6.309803919971486,,,,
CHEMBL3673499,CS(=O)(=O)N1CC=C(c2cc3c(-c4cccc(NCC5CC5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,6.585026652029182,,,,
CHEMBL3673500,CS(=O)(=O)N1CCC(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.823908740944319,,,,
CHEMBL3673501,c1ccc(CNc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1,,,,,,,,,,,,,,,,8.301029995663981,,,,
CHEMBL3673502,c1cc(-c2cncc(NCC3CCOCC3)n2)c2cc(C3CCNCC3)[nH]c2n1,,,,,,,,,,,,,,,,7.508638306165727,,,,
CHEMBL3673503,Fc1cc(F)cc(CNc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,,,,,,,,,,,,,,,,8.301029995663981,,,,
CHEMBL3673504,Fc1cccc(CNc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,,,,,,,,,,,,,,,,8.0,,,,
CHEMBL3673505,c1cncc(CNc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,,,,,,,,,,,,,,,,7.5376020021010435,,,,
CHEMBL3673506,c1cc(CNc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)ccn1,,,,,,,,,,,,,,,,7.443697499232712,,,,
CHEMBL3673507,Fc1ccc(CNc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1F,,,,,,,,,,,,,,,,8.045757490560675,,,,
CHEMBL3673508,O=C(CO)N1CCC(c2cc3c(-c4cncc(NCc5cc(F)cc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.508638306165727,,,,
CHEMBL3673509,O=C(CO)N1CCC(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.958607314841775,,,,
CHEMBL3673510,O=C(CO)N1CCC(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.397940008672037,,,,
CHEMBL3673511,CN1CCC(c2cc3c(-c4cncc(N(C)Cc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,6.2076083105017466,,,,
CHEMBL3673512,CN1CCC(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,8.0,,,,
CHEMBL3673513,CC(=O)N1CCC(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.522878745280337,,,,
CHEMBL3673514,OCC(O)CN1CCC(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.552841968657781,,,,
CHEMBL3673515,CCN(C(=O)O)S(=O)(=O)N1CCC(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.823908740944319,,,,
CHEMBL3673516,Fc1ccc(Cl)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,,,,,,,,,,,,,,,,5.585026652029182,,,,
CHEMBL3673517,Fc1cccc(COc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,,,,,,,,,,,,,,,,7.920818753952375,,,,
CHEMBL3673518,CN1CCC(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.853871964321762,,,,
CHEMBL3673519,CC(=O)N1CCC(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.67778070526608,,,,
CHEMBL3673520,CN1CCC(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.886056647693163,,,,
CHEMBL3673521,C1=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CCNC1,,,,,,,,,,,,,,,,7.823908740944319,,,,
CHEMBL3673522,O=C(CO)N1CCC(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.568636235841013,,,,
CHEMBL3673523,OCC(O)CN1CCC(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.958607314841775,,,,
CHEMBL3673524,CCOC(=O)NS(=O)(=O)N1CCC(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.853871964321762,,,,
CHEMBL3673525,CNC(=O)N1CCC(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.455931955649724,,,,
CHEMBL3673526,CNC(=O)N1CCC(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.721246399047171,,,,
CHEMBL3673527,CS(=O)(=O)N1CCC(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.221848749616356,,,,
CHEMBL3673528,CC(=O)N1CCC(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.619788758288394,,,,
CHEMBL3673529,CNC(=O)N1CCC(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.346787486224656,,,,
CHEMBL3673530,Fc1cccc(CNc2cncc(-c3ccnc4[nH]c(C5=CCNCC5)cc34)n2)c1,,,,,,,,,,,,,,,,8.045757490560675,,,,
CHEMBL3673531,OCC(O)CN1CC=C(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.853871964321762,,,,
CHEMBL3673532,Fc1cccc(COc2cncc(-c3ccnc4[nH]c(C5=CCNCC5)cc34)n2)c1,,,,,,,,,,,,,,,,8.154901959985743,,,,
CHEMBL3673533,CNC(=O)N1CC=C(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.769551078621726,,,,
CHEMBL3673534,CN1CCC(c2cc3c(-c4cncc(NCc5cccnc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.387216143280264,,,,
CHEMBL3673535,OCC(O)CN1CCC(c2cc3c(-c4cncc(NCc5cccnc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.366531544420414,,,,
CHEMBL3673536,O=C(CO)N1CCC(c2cc3c(-c4cncc(NCc5cccnc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.091514981121351,,,,
CHEMBL3673537,CNC(=O)N1CCC(c2cc3c(-c4cncc(NCc5cccnc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.180456064458132,,,,
CHEMBL3673538,O=C(CO)N1CC=C(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,8.045757490560675,,,,
CHEMBL3673539,CS(=O)(=O)N1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,8.096910013008056,,,,
CHEMBL3673540,Fc1cccc(CNc2nc(-c3ccnc4[nH]c(C5CCNCC5)cc34)c(F)cc2F)c1,,,,,,,,,,,,,,,,8.698970004336019,,,,
CHEMBL3673541,CNC(=O)N1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,8.698970004336019,,,,
CHEMBL3673542,O=C(CO)N1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,8.698970004336019,,,,
CHEMBL3673543,CS(=O)(=O)N1CC=C(c2cc3c(-c4nc(NCc5cccc(F)c5)c(F)cc4F)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,6.958607314841775,,,,
CHEMBL3673544,CNC(=O)N1CCC(c2cc3c(-c4nc(NCc5cccc(F)c5)c(F)cc4F)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,8.0,,,,
CHEMBL3673545,O=C(CO)N1CCC(c2cc3c(-c4nc(NCc5cccc(F)c5)c(F)cc4F)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,8.221848749616356,,,,
CHEMBL3673546,O=C(O)C1CC=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.67778070526608,,,,
CHEMBL3673547,CNC(=O)C1CC=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.958607314841775,,,,
CHEMBL3673548,O=C(O)C1CC=C(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.356547323513812,,,,
CHEMBL3673549,O=C(O)C1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.744727494896693,,,,
CHEMBL3673550,CNC(=O)C1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.075720713938118,,,,
CHEMBL3673551,NC(=O)C1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.060480747381382,,,,
CHEMBL3673552,NC(=O)C1CC=C(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,7.356547323513812,,,,
CHEMBL3673553,NC(=O)C1CC=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,,,,,,,,,,,,,,,,5.657577319177793,,,,
CHEMBL3673554,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(=O)OC(C)(C)C)CC3)cc12,,,,,,,,,,,,,,,,6.2441251443275085,,,,
CHEMBL3673984,COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C)c21,,,,,,,,5.853871964321762,,,,,,,,,,,,
CHEMBL3673985,COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C(F)(F)F)c21,,,,,,,,5.7447274948966935,,,,,,,,,,,,
CHEMBL367442,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,,4.522878745280337,,,,,,,,,,,,,,,,,,
CHEMBL367614,CCn1cnc2c(Nc3ccc(F)cc3)nc(NCCO)nc21,,6.42021640338319,,,,,,,,,,,,,,,,,,
CHEMBL367625,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,,7.356435204111821,,,,,,,,,,,,,,,,,,
CHEMBL367691,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CC[C@H](N)CC3)nc21,,7.4089353929735005,,,,,,,,,,,,,,,,,,
CHEMBL3680379,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCNC5)nc32)CC1,,,,,,8.67778070526608,,,,,,,,,,,,,,
CHEMBL3680380,CC(=O)N1CCc2nc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)ccc2C1,,,,,,8.346787486224656,,,,,,,,,,,,,,
CHEMBL3680381,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(CCO)C5)nc32)CC1,,,,,,8.585026652029182,,,,,,,,,,,,,,
CHEMBL3680382,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(CCCO)C5)nc32)CC1,,,,,,8.337242168318426,,,,,,,,,,,,,,
CHEMBL3680383,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)C(=O)O)C5)nc32)CC1,,,,,,6.920818753952375,,,,,,,,,,,,,,
CHEMBL3680384,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(CCC(F)(F)F)C5)nc32)CC1,,,,,,7.280668713016273,,,,,,,,,,,,,,
CHEMBL3680385,CS(=O)(=O)CCN1CCc2nc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)ccc2C1,,,,,,8.619788758288394,,,,,,,,,,,,,,
CHEMBL3680386,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(CCF)C5)nc32)CC1,,,,,,7.137868620686962,,,,,,,,,,,,,,
CHEMBL368202,CCn1cnc2c(Nc3cccc(OC)c3)nc(N[C@H]3CC[C@H](O)CC3)nc21,,7.045757490560675,,,,,,,,,,,,,,,,,,
CHEMBL368215,CCn1cnc2c(Nc3cccc(C(F)(F)F)c3)nc(N[C@H]3CC[C@H](O)CC3)nc21,,7.552841968657781,,,,,,,,,,,,,,,,,,
CHEMBL368278,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCC[C@@H](N)C3)nc21,,6.920818753952375,,,,,,,,,,,,,,,,,,
CHEMBL368351,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N3CCC[C@@H]3CN)nc21,,7.387216143280264,,,,,,,,,,,,,,,,,,
CHEMBL3684978,COCCN1CCc2nc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)ccc2C1,,,,,,7.978810700930062,,,,,,,,,,,,,,
CHEMBL3684979,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4cc5c(cn4)CCNC5)nc32)CC1,,,,,,6.590066876668706,,,,,,,,,,,,,,
CHEMBL3684980,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4cc5c(cn4)CCN(CCO)C5)nc32)CC1,,,,,,7.735182176990463,,,,,,,,,,,,,,
CHEMBL3684981,CC1CNCc2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nc21,,,,,,7.504455662453552,,,,,,,,,,,,,,
CHEMBL3684982,CC(=O)N1Cc2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nc2C(C)C1,,,,,,8.356547323513812,,,,,,,,,,,,,,
CHEMBL3684983,CC1CN(CCO)Cc2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nc21,,,,,,7.692503962086787,,,,,,,,,,,,,,
CHEMBL3684984,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)C(O)CNC5)nc32)CC1,,,,,,7.782516055786093,,,,,,,,,,,,,,
CHEMBL3684985,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)C(O)CN(CCO)C5)nc32)CC1,,,,,,7.716698771296451,,,,,,,,,,,,,,
CHEMBL3684986,CC(=O)N1Cc2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nc2[C@H](C)C1,,,,,,7.72584215073632,,,,,,,,,,,,,,
CHEMBL3684987,COc1cc2c3cnc(Nc4ccc5c(n4)CCNC5)nc3n([C@H]3CC[C@H](C)CC3)c2cn1,,,,,,5.747146969020107,,,,,,,,,,,,,,
CHEMBL3684988,COc1cc2c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc3n([C@H]3CC[C@H](C)CC3)c2cn1,,,,,,6.072116589669293,,,,,,,,,,,,,,
CHEMBL3684989,O=C(CO)N1CCc2nc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)ccc2C1,,,,,,7.443697499232712,,,,,,,,,,,,,,
CHEMBL3684990,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CNCC5)nc32)CC1,,,,,,8.065501548756432,,,,,,,,,,,,,,
CHEMBL3684991,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4cc5c(cn4)CNCC5)nc32)CC1,,,,,,8.327902142064282,,,,,,,,,,,,,,
CHEMBL3684992,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CN(C(=O)CO)CC5)nc32)CC1,,,,,,8.200659450546418,,,,,,,,,,,,,,
CHEMBL3684993,CCN(CC)CC(=O)N1CCc2nc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)ccc2C1,,,,,,8.522878745280337,,,,,,,,,,,,,,
CHEMBL3684994,CC(=O)N1Cc2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nc2[C@@H](C)C1,,,,,,6.334419008982047,,,,,,,,,,,,,,
CHEMBL368743,CCn1cnc2c(Nc3ccc(OC)cc3)nc(NCCN)nc21,,6.259637310505756,,,,,,,,,,,,,,,,,,
CHEMBL368786,OCCCNc1ncc(-c2cncc(Nc3cccc(Cl)c3)n2)s1,,5.092588639225414,,,,,,,,,,,,,,,,,,
CHEMBL3688339,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,,6.540607512240769,,7.040958607678906,<,4.522878745280337,,6.596879478824183,<,4.522878745280337,,6.804100347590766,,,,7.091514981121351,<,4.522878745280337,<,4.522878745280337
CHEMBL368936,OCCCNc1ncc(-c2cncc(Nc3cccc(Cl)c3)n2)o1,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL368997,OCCCNc1cncc(-c2cnc(Nc3cccc(Cl)c3)cn2)c1,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL369014,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL3691544,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4C[C@H]5CNC[C@@H](C4)C5O)cn3)nc2n1C1CCCC1,<,4.823908740944319,,,,7.769551078621726,,,,,,,,,,,,,,
CHEMBL3691545,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4C[C@H]5CNC[C@@H](C4)C5O)cn3)nc2n1C1CCCCCC1,<,4.823908740944319,,,,8.301029995663981,,,,,,,,,,,,,,
CHEMBL3691546,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CC4CN5)cn3)nc2n1C1CCCCCC1,,5.330543646816331,,,,9.0,,,,,,,,,,,,,,
CHEMBL3691547,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCCCCC1,,5.150887833815423,,,,8.397940008672037,,,,,,,,,,,,,,
CHEMBL3691548,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCC5(CC4)CNC5)cn3)nc2n1C1CCCCCC1,<,4.823908740944319,,,,7.920818753952375,,,,,,,,,,,,,,
CHEMBL3691549,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)C5(C)O)cn3)nc2n1C1CCCCCC1,<,4.823908740944319,,,,6.728158393463501,,,,,,,,,,,,,,
CHEMBL3691550,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC4C5O)cn3)nc2n1C1CCCCCC1,,4.754734160542538,,,,7.67778070526608,,,,,,,,,,,,,,
CHEMBL3691551,CC(=O)N1C2CCC1CN(C(=O)c1ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCCCC5)c4n3)nc1)C2,<,4.823908740944319,,,,7.4089353929735005,,,,,,,,,,,,,,
CHEMBL3691552,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CNC(C5)C4)cn3)nc2n1C1CCCC1,,5.148680487351255,,,>,8.397940008672037,,,,,,,,,,,,,,
CHEMBL3691553,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4C[C@@H]5CN[C@@H](C5)C4)cn3)nc2n1C1CCCC1,,5.383314479104488,,,,8.301029995663981,,,,,,,,,,,,,,
CHEMBL3691554,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4C[C@H]5CN[C@H](C5)C4)cn3)nc2n1C1CCCC1,<,4.823908740944319,,,,8.045757490560675,,,,,,,,,,,,,,
CHEMBL3691555,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CC(C4)N(CC(F)(F)F)C5)cn3)nc2n1C1CCCC1,<,4.823908740944319,,,,7.309803919971486,,,,,,,,,,,,,,
CHEMBL3691556,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CC(C4)N(C)C5)cn3)nc2n1C1CCCC1,,5.073709013115137,,,,8.221848749616356,,,,,,,,,,,,,,
CHEMBL3691557,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CC5(N)C4)cn3)nc2n1C1CCCC1,<,4.823908740944319,,,,7.721246399047171,,,,,,,,,,,,,,
CHEMBL3691559,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4C[C@H]5C[C@@]5(N)C4)cn3)nc2n1C1CCCC1,<,4.823908740944319,,,,7.823908740944319,,,,,,,,,,,,,,
CHEMBL3691560,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CC5(N(C)C)C4)cn3)nc2n1C1CCCC1,<,4.823908740944319,,,,7.187086643357144,,,,,,,,,,,,,,
